vi,"If you choose the second option, you can download the file from the server later on and delete it from the server by clicking on the 'Delete SQL file' button.","Nếu bạn chọn tùy chọn thứ hai, bạn có thể tải các tập tin từ máy chủ sau này và xóa nó từ máy chủ bằng cách nhấp vào nút 'tập tin SQL Xoá'."
vi,"If you choose to create SQL file, you will be able to download the file from the server later and after that delete it from the server by clicking on the ""Delete SQL file"" button.","Nếu bạn chọn để tạo ra tập tin SQL, bạn sẽ có thể tải về các tập tin từ máy chủ sau đó và sau đó xóa nó khỏi máy chủ bằng cách nhấp vào nút ""tập tin SQL Xóa""."
vi,If you continue having trouble finding what you are looking for please contact our customer service department.,Nếu bạn tiếp tục gặp khó khăn trong việc tìm kiếm những gì bạn đang tìm kiếm xin vui lòng liên hệ với bộ phận dịch vụ khách hàng của chúng tôi.
vi,"If you do not have an account, you can easily","Nếu bạn không có tài khoản, bạn có thể dễ dàng"
vi,"If you do not have seller account, you can register here: USA UK Germany","Nếu bạn chưa có tài khoản người bán, bạn có thể đăng ký tại đây: USA Anh Đức"
vi,"If you don't have a moneybookers account yet, please sign up for a free moneybookers account at: http://www.skrill.com","Nếu bạn không có một tài khoản moneybookers bài viết nào, hãy đăng ký một moneybookers miễn phí tài khoản tại địa chỉ: http://www.skrill.com"
vi,"If you have a license key for a commercial module, you can enter it here to register the purchase of the appropriate module.","Nếu bạn có một key bản quyền cho một module thương mại, bạn có thể nhập vào đây để đăng ký mua các module thích hợp."
vi,"If you have a plugin in the .tar format, you can install it by uploading it here","Nếu bạn có một plugin trong các định dạng .tar, bạn có thể cài đặt nó bằng cách tải lên nó ở đây"
vi,"If you have multiple products sharing the same set of attributes, it makes sence to make them to be of the same product type and create the attributes on the product type level.","Nếu bạn có nhiều sản phẩm chia sẻ cùng một tập hợp các thuộc tính, nó làm cho sence để làm cho họ trở thành của các loại sản phẩm tương tự và tạo ra các thuộc tính vào mức độ loại sản phẩm."
vi,"If you purchased a template but do not see it here, activate the license key that was provided to you.","Nếu bạn mua một mẫu nhưng không thấy nó ở đây, kích hoạt key bản quyền mà bạn đã được cấp."
vi,"If you still need help, please, feel free to contact X-Cart Help Desk at helpdesk@x-cart.com.","Nếu bạn vẫn cần sự giúp đỡ, xin vui lòng, cảm thấy tự do để liên hệ với X-Cart Help Desk tại helpdesk@x-cart.com."
vi,"If you store product images in the database, they are included in the SQL dump file","Nếu bạn lưu trữ hình ảnh sản phẩm trong cơ sở dữ liệu, họ có trong tập tin dump SQL"
vi,"If you want the coupon discount to be applied only to products from specific categories, specify these categories here.","Nếu bạn muốn giảm giá phiếu giảm giá được áp dụng duy nhất cho các sản phẩm từ loại cụ thể, xác định các loại này ở đây."
vi,"If you want to enable merchant registration wizard once again, please click on the following link","Nếu bạn muốn kích hoạt đăng ký thương thuật sĩ một lần nữa, bạn hãy click vào đường dẫn sau"
vi,"If you want to upload the backup of another X-Cart installation, ensure that you have completed the steps described here","Nếu bạn muốn tải lên các bản sao lưu của người khác cài đặt X-Cart, đảm bảo rằng bạn đã hoàn thành các bước được mô tả ở đây"
vi,"If your store is crashed after upgrade, you can recover it","Nếu cửa hàng của bạn đang bị rơi sau khi nâng cấp, bạn có thể phục hồi nó"
vi,Ignore membership,Bỏ qua thành viên
vi,Image,"Hình ảnh, tưởng tượng"
vi,Image X,hình ảnh X
vi,Image border will not be displayed in customer's frontend,biên giới hình ảnh sẽ không được hiển thị trong frontend của khách hàng
vi,Image has been identified as a duplicate and has not been imported,Hình ảnh đã được xác định là trùng lặp và chưa được nhập
vi,Image quality after resize,Chất lượng hình ảnh sau khi thay đổi kích thước
vi,Image resized: X out of Y,Hình ảnh thay đổi kích cỡ: X ra khỏi Y
vi,Image resized: X out of Y with errors,Hình ảnh thay đổi kích cỡ: X ra khỏi Y với các lỗi
vi,Image resizing requires libraries,Hình ảnh thay đổi kích thước đòi hỏi các thư viện
vi,Images,hình ảnh
vi,Images resized,hình ảnh thay đổi kích cỡ
vi,Images resized: {{count}},Hình ảnh thay đổi kích cỡ: {{count}}
vi,Immediate,Ngay tức khắc
vi,Immediate Charge,ngay lập tức phí
vi,Import,nhập khẩu
vi,Import / Export,Nhập khẩu xuất khẩu
vi,Import and Export,Nhập khẩu và xuất khẩu
vi,Import by CSV,Nhập khẩu bằng CSV
vi,Import from CSV file,Nhập dữ liệu từ tập tin CSV
vi,Import from file,Nhập dữ liệu từ tập tin
vi,Import has been cancelled.,Nhập khẩu đã bị hủy.
vi,Import language,ngôn ngữ nhập khẩu
vi,Import language from CSV file,ngôn ngữ nhập khẩu từ tập tin CSV
vi,Import mechanism does not know the field of X and it can not be imported,cơ chế nhập khẩu không biết lĩnh vực X và nó không thể được nhập khẩu
vi,Import mode,chế độ nhập
vi,Import mode comment,Nhập bình luận chế độ
vi,Import results,kết quả nhập khẩu
vi,Import settings,nhập cài đặt
vi,Import/Export,Nhập khẩu xuất khẩu
vi,Import/Export guide,Import / Export dẫn
vi,Important,Quan trọng
vi,Important info on the Free shipping addon update,Thông tin quan trọng về bản cập nhật addon Miễn phí vận chuyển
vi,Imported,nhập cảng
vi,Importing data...,Nhập dữ liệu ...
vi,Importing will overwrite the existing product information. This operation cannot be undone.,Nhập khẩu sẽ ghi đè lên thông tin sản phẩm hiện có. Thao tác này không thể hoàn tác.
vi,In advanced mode you can choose specific modules for upgrade.,"Trong chế độ nâng cao, bạn có thể chọn các module cụ thể để nâng cấp."
vi,In catalog only,Trong danh mục chỉ
vi,In category,trong thể loại
vi,In order to accept credit cards payments you should install the necessary payment module from our Marketplace.,Để chấp nhận thẻ tín dụng thanh toán bạn nên cài đặt các module thanh toán cần thiết từ Marketplace của chúng tôi.
vi,In progress[S],Cơ bản dở dang [S]
vi,In stock,Trong kho
vi,In stock only,Còn hàng chỉ
vi,In store currency (0 - do not use coverage),Trong cửa hàng tệ (0 - không sử dụng bảo hiểm)
vi,"In the form that opens, paste the ""Webhook URL"" value into the field ""URL to be called"" and click ""Add endpoint"".","Trong hình thức mở ra, dán ""Webhook URL"" giá trị vào trường ""URL được gọi là"" và nhấp vào ""Add endpoint""."
vi,"In the section ""Endpoints receiving events from your account"", click ""+ Add endpoint"".","Trong phần ""Thiết bị đầu cuối nhận sự kiện từ tài khoản của bạn"", bấm vào nút ""+ Add endpoint""."
vi,In this section you can review the recent payment transactions that have taken place at your store,"Trong phần này, bạn có thể xem các giao dịch thanh toán gần đây đã diễn ra tại cửa hàng của bạn"
vi,Inactive,Không hoạt động
vi,Inactive license key ({{key}}),Không hoạt động license key ({{key}})
vi,Incl. X,Incl. X
vi,Include out of stock products into feed,Bao gồm ra các sản phẩm chứng khoán vào thức ăn
vi,Include response in hash,Bao gồm phản ứng trong băm
vi,Including X,Gồm X
vi,Including subcategories,bao gồm tiểu thể loại
vi,Incomplete,chưa hoàn thiện
vi,Incompleted,chưa đầy đủ
vi,Incorrect amount,lượng không chính xác
vi,Incorrect owner of X directory,chủ sở hữu không chính xác của X thư mục
vi,Incorrect owner of X file,chủ sở hữu không chính xác của tập tin X
vi,Incorrect password. Please try again.,Mật khẩu không đúng. Vui lòng thử lại.
vi,Incorrect permissions,quyền không chính xác
vi,Individual settings for every rate,thiết lập riêng cho mỗi suất
vi,Info,Thông tin
vi,Information,Thông tin
vi,Initialized[S],Khởi tạo [S]
vi,Initializing...,Khởi tạo ...
vi,Inline editor,biên tập inline
vi,Inline editor is unavailable due to TinyMCE,biên tập Inline là không có sẵn do TinyMCE
vi,InnoDB engine support enabled,InnoDB động cơ hỗ trợ kích hoạt
vi,Input data,Dữ liệu đầu vào
vi,Insight: Boost your sales with Google Ads addon,Insight: Tăng doanh thu của bạn với Google Ads addon
vi,Install,Tải về
vi,Install Google Tag Manager,Cài đặt Google Tag Manager
vi,Install Mailchimp addon,Cài đặt addon Mailchimp
vi,Install TaxJar integration,Cài đặt TaxJar hội nhập
vi,Install add-on,Cài đặt add-on
vi,Install addons,cài đặt addons
vi,Install anyway,cài đặt nào
vi,Install updates,cài đặt bản cập nhật
vi,Installation date,Ngày cài đặt
vi,Installation directory,Thư mục cài đặt
vi,Installation requirements,yêu cầu cài đặt
vi,Installation script,kịch bản cài đặt
vi,Installation warnings,cảnh báo cài đặt
vi,Installed,Cài đặt
vi,Installed Addons,Addons cài đặt
vi,Installed Modules,Modules cài đặt
vi,Installed modules,module cài đặt
vi,Installed version,phiên bản cài đặt
vi,Installing addons,Cài đặt addons
vi,"Installing updates, please wait...","Cài đặt bản cập nhật, vui lòng đợi ..."
vi,Insurance value,giá trị bảo hiểm
vi,Integration with,Hội nhập với
vi,Integrity check,Kiểm tra tính toàn vẹn
vi,Integrity check has been completed successfully.,Toàn vẹn kiểm tra đã được thực hiện thành công.
vi,Integrity check has been stopped.,Vẹn séc đã bị ngừng.
vi,"Integrity has not yet been checked. Initiate an integrity check by clicking the button ""Refresh integrity status"".","Vẹn chưa được kiểm tra. Tiến hành một kiểm tra tính toàn vẹn bằng cách nhấn vào nút ""Refresh tình trạng nguyên vẹn""."
vi,Internal server error,lỗi máy chủ nội bộ
vi,International: phone,Quốc tế: Điện thoại
vi,Invalid login or password,đăng nhập hoặc mật khẩu không hợp lệ
vi,Invalid login or password. You can use forgot password form to create a new password.,đăng nhập không hợp lệ hoặc mật khẩu. Bạn có thể sử dụng hình thức mật khẩu Quên để tạo ra một mật khẩu mới.
vi,Inventory,Hàng tồn kho
vi,Inventory has been successfully updated,Hàng tồn kho đã được cập nhật thành công
vi,Inventory status,tình trạng hàng tồn kho
vi,Inventory tracking,Theo dõi hàng tồn kho
vi,Inventory tracking for product X will not be imported,theo dõi hàng tồn kho cho sản phẩm X sẽ không được nhập khẩu
vi,Inventory tracking for this product is,theo dõi hàng tồn kho cho sản phẩm này là
vi,Inventory tracking is,theo dõi hàng tồn kho là
vi,Inventory tracking options,tùy chọn theo dõi hàng tồn kho
vi,Invoice,Hóa đơn
vi,"Invoice #{{orderId}}, {{time}}","Invoice # {{OrderID}}, {{time}}"
vi,Invoice X,Invoice X
vi,Invoice number prefix,Hóa đơn tiền tố số
vi,Ip,ip
vi,Irregular parcel girth,chu vi bưu kiện không thường xuyên
vi,Issue no,phát hành không
vi,It is impossible to delete or create user accounts because your store currently works as an integration with Drupal and shares users with Drupal. Deleting/creating user accounts is possible via Drupal administrator interface.,Không thể xóa hoặc tạo tài khoản người dùng vì cửa hàng của bạn hiện đang hoạt động như một hội nhập với Drupal và cổ phiếu cho người dùng với Drupal. Xóa / tạo tài khoản người dùng có thể thông qua giao diện quản trị Drupal khác nhau.
vi,It is impossible to edit some user profile fields because your store currently works as an integration with Drupal and shares users with Drupal. Modifying these fields is possible via Drupal administrator interface.,Không thể chỉnh sửa một số lĩnh vực lý lịch thành viên vì cửa hàng của bạn hiện đang hoạt động như một hội nhập với Drupal và cổ phiếu cho người dùng với Drupal. Sửa đổi các lĩnh vực này có thể thông qua giao diện quản trị Drupal.
vi,It's impossible to detect valid SSL certificate availability on your server because curl extension is not installed.,Nó không thể phát hiện sẵn có giấy chứng nhận SSL hợp lệ trên máy chủ của bạn bởi vì phần mở rộng curl không được cài đặt.
vi,It's recommended to limit the length of invoice prefix to 9 characters,Đó là khuyến cáo để hạn chế độ dài của tiền tố hóa đơn đến 9 ký tự
vi,Item,Mục
vi,Item description,Mô tả món hàng
vi,Item has been deleted from cart,Mục đã bị xóa khỏi giỏ hàng
vi,Item has not been deleted from cart,Mục chưa được xóa khỏi giỏ hàng
vi,Item list,danh mục
vi,Item name,Tên mục
vi,Item not found ({{keys}}),Mục không tìm thấy ({{phím}})
vi,Items,Mặt hàng
vi,Items in your cart: X,Các đề mục trong giỏ hàng của bạn: X
vi,Items per page,Số món hàng mỗi trang
vi,Items range,mặt hàng dao động
vi,JANUARY,THÁNG GIÊNG
vi,JULY,Tháng Bảy
vi,JUNE,Tháng Sáu
vi,Joe,Joe
vi,Join forces with your bank,Tham gia lực lượng với ngân hàng của bạn
vi,Joined,Tham gia
vi,Just enter email address,Chỉ cần nhập địa chỉ email
vi,K,K
vi,KG,KILÔGAM
vi,"Key is validated, but the module X was not found","Điều quan trọng là xác nhận, nhưng các mô-đun X không được tìm thấy"
vi,Knowledge Base,Kiến thức cơ bản
vi,Knowledge base,Kiến thức cơ bản
vi,LB,LB
vi,Label,Nhãn
vi,Label format,định dạng Label
vi,Label name,tên nhãn
vi,Label size,kích thước Label
vi,Labels,nhãn
vi,Labels editor,biên tập Labels
vi,Language,ngôn ngữ
vi,Language labels,nhãn ngôn ngữ
vi,Language name in X,Tên ngôn ngữ bằng X
vi,Language options,Lựa chọn ngôn ngữ
vi,Language:,ngôn ngữ:
vi,Languages,Ngôn ngữ
vi,Last 24 hours,24 giờ qua
vi,Last 7 days,7 ngày qua
vi,Last added items,mục được thêm vào cuối
vi,Last element of category path should be same as name,Yếu tố cuối cùng của con đường loại nên giống như tên
vi,Last exported,cuối cùng xuất khẩu
vi,Last logged in,Đăng nhập lần cuối
vi,Last login,Lân đăng nhập cuôi
vi,Last month,Tháng trước
vi,Last name,tên họ
vi,Last three numbers on the back side of your card,Cuối cùng ba con số trên mặt sau của thẻ của bạn
vi,Last time re-deployed at,Thời gian qua tái triển khai tại
vi,Last week,Tuần trước
vi,Last year,Năm ngoái
vi,Lastname,lastname
vi,Launch (Paypal Onboarding),Launch (Paypal Tích hợp)
vi,Launch PayPal,Launch PayPal
vi,Layout,Bố trí
vi,Layout block,bố trí khối
vi,Layout editor,Trình biên tập bố cục
vi,Layout editor allows you to change the position of the blocks in drag-n-drop fashion,bố trí biên tập cho phép bạn thay đổi vị trí của các khối trong chức năng kéo-n-drop thời trang
vi,Layout editor is,bố trí biên tập là
vi,Layout editor is disabled,bố trí biên tập bị vô hiệu hóa
vi,Layout editor is enabled,bố trí biên tập được kích hoạt
vi,Layout has been changed. Review the updated storefront.,Giao diện đã được thay đổi. Xem lại các cửa hàng được cập nhật.
vi,Layout type,kiểu bố trí
vi,Layout was successfully reset,Giao diện được thiết lập lại thành công
vi,Learn More,Tìm hiểu thêm
vi,Learn more about Google Tag Manager,Tìm hiểu thêm về Google Tag Manager
vi,Learn more about the top banner and how it shows in the page layout,Tìm hiểu thêm về phía trên biểu ngữ và làm thế nào nó cho thấy trong cách bố trí trang
vi,Leave at door,Rời khỏi cửa
vi,Leave blank to use category name as Page Title.,Để trống để sử dụng tên loại như Tiêu đề trang.
vi,Leave blank to use news title as Page Title.,Để trống để sử dụng tiêu đề tin tức như Tiêu đề trang.
vi,Leave blank to use page name as Page Title.,Để trống để sử dụng tên trang như Tiêu đề trang.
vi,Leave blank to use product name as Page Title.,Để trống để sử dụng tên sản phẩm như Tiêu đề trang.
vi,Left in stock: {{quantity}},Còn lại trong kho: {{}} lượng
vi,Length,Chiều dài
vi,Length x Width x Height,Dài x Rộng x Cao
vi,Less search options,tùy chọn tìm kiếm ít
vi,"Let TaxJar automate your sales tax calculations, reporting, and filings in minutes.","Hãy TaxJar tự động tính toán thuế bán hàng, báo cáo và hồ sơ chỉ trong vài phút."
vi,Letter center,trung tâm thư
vi,Let’s setup your store,Hãy thiết lập cửa hàng của bạn
vi,License activation is not available,Giấy phép kích hoạt không có sẵn
vi,License is not received,Giấy phép không được nhận
vi,License key,Mã bản quyền
vi,"License key has been successfully verified and activated for ""{{name}}"" module by ""{{author}}"" author.","License key đã được xác minh thành công và kích hoạt cho ""{{name}}"" mô-đun bằng cách ""{{author}}"" tác giả."
vi,"License key has been successfully verified for ""{{name}}"" module by ""{{author}}"" author","License key đã được xác minh thành công cho ""{{name}}"" mô-đun bằng cách ""{{author}}"" tác giả"
vi,License key is missing,License key là mất tích
vi,License key registration,đăng ký key bản quyền
vi,License warning,cảnh báo License
vi,License warnings,cảnh báo License
vi,License: trial version,Giấy phép: phiên bản dùng thử
vi,Lifetime,Cả đời
vi,Limit number of uses,số hạn sử dụng
vi,Limit the number of uses,Hạn chế số lượng sử dụng
vi,Lines checked: X out of Y,Dây chuyền kiểm tra: X ra khỏi Y
vi,Lines imported: X out of Y,Dây chuyền nhập khẩu: X ra khỏi Y
vi,Lines imported: X out of Y with errors,Dây chuyền nhập khẩu: X ra khỏi Y với các lỗi
vi,Lines verified: X out of Y with errors,Dòng xác nhận: X ra khỏi Y với các lỗi
vi,Link,liên kết
vi,List,Danh sách
vi,List of states,Danh sách của các quốc gia
vi,List rating,danh sách giá
vi,Live,Trực tiếp
vi,Live mode,chế độ live
vi,Loading more results...,Đang tải kết quả khác ...
vi,Loading the database from file .,Đang tải cơ sở dữ liệu từ tập tin.
vi,Loading...,Đang tải...
vi,Localization,Localization
vi,Location is invalid,Địa điểm là không hợp lệ
vi,Location was successfully set,Vị trí đã được thiết lập thành công
vi,Locked,khóa lại
vi,Log all communications between shopping cart and Canada Post server,Đăng nhập tất cả các thông tin liên lạc giữa các giỏ mua hàng và Bưu chính Canada máy chủ
vi,Log files not found,File log không tìm thấy
vi,Log in,Đăng nhập
vi,Log in as this admin,Đăng nhập như là quản trị viên này
vi,Log off,log off
vi,Log out,Đăng xuất
vi,Logged as,ghi lại như
vi,Logged in users only,Đăng nhập người dùng chỉ
vi,Logged in!,Đăng nhập!
vi,Login,Đăng nhập
vi,Login Here,Đăng nhập tại đây
vi,Login dates,ngày đăng nhập
vi,Login here,Đăng nhập tại đây
vi,Login history,lịch sử đăng nhập
vi,Login is locked out,Đăng nhập được khóa
vi,Login to your account,đăng nhập vào tài khoản của bạn
vi,Login/E-mail,Đăng nhập / E-mail
vi,Logo,Logo
vi,Logo & Favicon,Logo & Favicon
vi,Logout this user,Logout thành viên này
vi,Look & Feel,Nhìn và cảm nhận
vi,Loopback test,kiểm tra loopback
vi,Low - High,Cao thấp
vi,Low inventory products,sản phẩm tồn kho thấp
vi,Low limit notification for this product is,Thấp giới hạn thông báo cho sản phẩm này là
vi,Low limit quantity,số lượng giới hạn thấp
vi,Low stock,Cổ phiếu thấp
vi,Low stock info,Thông tin cổ phiếu thấp
vi,Low stock notification to admin,thông báo cổ phiếu thấp tới admin
vi,Low stock warning on product page,cảnh báo cổ phiếu thấp trên trang sản phẩm
vi,M,M
vi,MARCH,THÁNG BA
vi,MATCH_CRITERIA_DISABLED,MATCH_CRITERIA_DISABLED
vi,MATCH_CRITERIA_HELP,MATCH_CRITERIA_HELP
vi,MATCH_CRITERIA_NAME,MATCH_CRITERIA_NAME
vi,MATCH_CRITERIA_NONE,MATCH_CRITERIA_NONE
vi,MAY,CÓ THỂ
vi,MD5 hash value,giá trị băm MD5
vi,MM,MM
vi,MO,MO
vi,MONTH,THÁNG
vi,MailChimp,MailChimp
vi,MailChimp Integration with E-commerce support,MailChimp Tích hợp với thương mại điện tử hỗ trợ
vi,MailChimp Lists,Danh sách MailChimp
vi,MailChimp is an email marketing service with powerful tools to manage your email campaigns and subscribers while gathering advanced analytics information on your campaign performance.,MailChimp là một dịch vụ email marketing với công cụ mạnh mẽ để quản lý các chiến dịch email và thuê bao của bạn trong khi thu thập thông tin phân tích tiên tiến về hiệu suất chiến dịch của bạn.
vi,MailChimp list group names,MailChimp tên nhóm danh sách
vi,MailChimp list groups,danh sách nhóm MailChimp
vi,MailChimp list segments,phân khúc danh sách MailChimp
vi,MailChimp lists,danh sách MailChimp
vi,MailChimp lists update,MailChimp danh sách cập nhật
vi,MailChimp segment settings,thiết lập phân khúc MailChimp
vi,MailChimp settings,thiết lập MailChimp
vi,Mailing tube,ống chỉ gửi thư
vi,Main categories,Nhưng hạng mục chinh
vi,Maintenance,Bảo trì
vi,Maintenance and operation,Bảo trì và hoạt động
vi,Major improvements and new features,cải tiến lớn và tính năng mới
vi,Major upgrade,nâng cấp lớn
vi,Make a discount available to all customers or only to specific membership levels;,Hãy giảm giá dành cho tất cả khách hàng hoặc chỉ đến mức thành viên cụ thể;
vi,Make back-up of your store database,Make back-up của cơ sở dữ liệu lưu trữ của bạn
vi,Make mutual relations,Làm cho quan hệ lẫn nhau
vi,Make sure the URL is correct and the file referenced by the URL is a PNG/JPG/JPEG,Hãy chắc chắn rằng URL là đúng và tập tin được tham chiếu bởi URL là một PNG / JPG / JPEG
vi,Making backup of the current database state ... ,Làm sao lưu các trạng thái cơ sở dữ liệu hiện tại ...
vi,Manage admins,quản lý quản trị viên
vi,Manage attribute groups,Quản lý các nhóm thuộc tính
vi,Manage catalog,quản lý Danh mục
vi,Manage categories,Quản lý Danh mục
vi,Manage category (X),Quản lý loại (X)
vi,Manage customer and administrator accounts,Quản lý khách hàng và quản trị tài khoản
vi,Manage global tabs,Quản lý các tab trên toàn cầu
vi,Manage groups,quản lý nhóm
vi,Manage layout,quản lý bố trí
vi,Manage logo dimensions,Quản lý kích thước biểu tượng
vi,Manage orders,quản lý đơn đặt hàng
vi,Manage orders placed at your store,Quản lý đơn đặt hàng tại cửa hàng của bạn
vi,Manage product classes,Quản lý các lớp sản phẩm
vi,Manage segments,quản lý bộ phận
vi,Manage users,quản lý người dùng
vi,Manage your payment options,Quản lý tùy chọn thanh toán của bạn
vi,Manage your product inventory,Quản lý hàng tồn kho sản phẩm của bạn
vi,Manage zones,quản lý khu
vi,Mandatory fields are marked with an asterisk,Các trường bắt buộc được đánh dấu bằng một dấu sao
vi,Manifest ID,ID manifest
vi,Manifests,Manifests
vi,Manual,Hướng dẫn sử dụng
vi,Manually,bằng tay
vi,Manually defined shipping methods,phương pháp vận chuyển bằng tay được xác định
vi,Mark all,đánh dấu tất cả
vi,Mark selected,Đánh dấu chọn
vi,"Mark, the search engines you want to inform of the structure of your site using the site map","Đánh dấu, các công cụ tìm kiếm bạn muốn thông báo về cấu trúc của trang web của bạn bằng cách sử dụng bản đồ trang web"
vi,Market price,Giá thị trường
vi,Marketing,Tiếp thị
vi,Marketplace,Thương trường
vi,"Marketplace [check_addon_key]: the ""{{url}}"" URL requested","Marketplace [check_addon_key]: các ""{{url}}"" URL được yêu cầu"
vi,"Marketplace [check_for_updates]: the ""{{url}}"" URL requested","Marketplace [check_for_updates]: các ""{{url}}"" URL được yêu cầu"
vi,Marketplace [check_for_updates]: valid response received,Marketplace [check_for_updates]: phản ứng hợp lệ nhận được
vi,Marketplace [get_hosting_score]: response has an invalid format,Marketplace [get_hosting_score]: phản ứng có định dạng không hợp lệ
vi,"Marketplace [get_hosting_score]: the ""{{url}}"" URL requested","Marketplace [get_hosting_score]: các ""{{url}}"" URL được yêu cầu"
vi,Marketplace-Vendor,Marketplace của người bán hàng
vi,Markup per item,Markup mỗi mục
vi,Markup per weight unit,Markup trên một đơn vị trọng lượng
vi,Max,Max
vi,Max allowed file size is X,Max kích thước tập tin cho phép là X
vi,Maximum Post Offices that will be displayed,Bưu điện tối đa mà sẽ được hiển thị
vi,Maximum items in box,mặt hàng tối đa trong hộp
vi,Maximum number of items per box,Số lượng tối đa các mặt hàng mỗi hộp
vi,Maximum number of uses,số lượng tối đa công dụng
vi,Maximum order subtotal must be greater than minimum order subtotal,tổng phụ trật tự tối đa phải lớn hơn tổng số phụ đặt hàng tối thiểu
vi,Maximum order subtotal the coupon can be applied to,tổng phụ trật tự tối đa các phiếu giảm giá có thể được áp dụng cho
vi,Maximum size of the file to upload is N,Kích thước tối đa của tập tin để tải lên là N
vi,Measuring productivity in manual mode failed.,Đo năng suất trong chế độ bằng tay thất bại.
vi,Members count,Thành viên đếm
vi,Membership,thành viên
vi,Membership access,truy cập thành viên
vi,Membership levels,mức độ thành viên
vi,Membership name,tên thành viên
vi,Memberships,Thành Viên
vi,Memory limit,Giới hạn bộ nhớ
vi,Menu,Thực đơn
vi,Menu links help text,Trình đơn liên kết văn bản trợ giúp
vi,Menus,menu
vi,Merchant login,đăng nhập Merchant
vi,Merchant registration wizard,thuật sĩ đăng ký Merchant
vi,Merge with Registered,Merge với đăng ký
vi,Message,Thông điệp
vi,Message has been sent,Nhắn đã được gửi đi
vi,Message not found,Không tìm thấy thư
vi,Messages,Tin nhắn
vi,Meta desc,desc meta
vi,Meta description,Mô tả meta
vi,Meta keywords,từ khóa meta
vi,Meta tags,thẻ meta
vi,Method name,tên phương pháp
vi,Methods,phương pháp
vi,Minimum order subtotal must be less than maximum order subtotal,tổng phụ trật tự tối thiểu phải nhỏ hơn để tổng phụ tối đa
vi,Minimum order subtotal the coupon can be applied to,tổng phụ trật tự tối thiểu các phiếu giảm giá có thể được áp dụng cho
vi,Minimum value is X,giá trị tối thiểu là X
vi,Minor improvements,Cải tiến nhỏ
vi,Minor update,bản cập nhật nhỏ
vi,Modified files,tập tin sửa đổi
vi,Modifiers,modifiers
vi,Modify,sửa đổi
vi,"Modify ""{{name}}"" option group","Sửa ""{{name}}"" nhóm tùy chọn"
vi,Modify category,Sửa loại
vi,Modify option groups exceptions,Sửa nhóm tùy chọn ngoại lệ
vi,Modify root category (the front shop page),loại rễ Sửa (mặt trước trang cửa hàng)
vi,Module Marketplace. Terms of use,Mô-đun Marketplace. Điều khoản sử dụng
vi,Module available editions 3,Học phần phiên bản có sẵn 3
vi,Module available editions 4,Học phần phiên bản có sẵn 4
vi,Module has been successfully installed,Mô-đun đã được cài đặt thành công
vi,Module name,tên mô-đun
vi,Module packing is available in the DEVELOPER mode only. Check etc/config.php file,đóng gói mô-đun có sẵn chỉ trong chế độ DEVELOPER. Kiểm tra etc / file config.php
vi,Module page,trang mô-đun
vi,Module settings (shipping_rates),thiết lập mô-đun (shipping_rates)
vi,Module with ID X is not found,Mô-đun với ID X không được tìm thấy
vi,Module's page,trang mô-đun của
vi,Modules,modules
vi,Modules have been successfully installed,Module đã được cài đặt thành công
vi,Modules license agreements,các thỏa thuận giấy phép Modules
vi,Monday,thứ hai
vi,Monitoring of communication related to oder #X has been disabled,Giám sát thông tin liên lạc liên quan đến oder #X đã bị vô hiệu
vi,Monitoring of communication related to oder #X has been enabled,Giám sát thông tin liên lạc liên quan đến oder #X đã được kích hoạt
vi,Month,tháng
vi,More,Hơn
vi,More actions for selected,Nhiều hành động cho chọn
vi,More add-ons,Nhiều add-ons
vi,More attributes,nhiều thuộc tính
vi,More details,Thông tin chi tiết
vi,More info is available in X-Cart's Knowledge Base article 'What to do if you cannot access your store...',Xem thêm thông tin có sẵn trong bài viết cơ sở kiến ​​thức X-Cart của 'Phải làm gì nếu bạn không thể truy cập vào cửa hàng của bạn ...'
vi,More information about clean urls in X-Cart is available in ,Thông tin thêm về các url sạch trong X-Cart có sẵn trong
vi,More information on Clean URL problems on your system,Thông tin thêm về các vấn đề URL sạch trên hệ thống của bạn
vi,More information on the setup of webhooks is available here: https://stripe.com/docs/webhooks#configuring-your-webhook-settings,Thông tin thêm về các thiết lập của webhooks có sẵn ở đây: https://stripe.com/docs/webhooks#configuring-your-webhook-settings
vi,More localisation settings,thiết lập nội địa hóa hơn
vi,More search options,tùy chọn tìm kiếm hơn
vi,More shipping solutions,các giải pháp vận chuyển hơn
vi,Most Popular,Phổ biến nhất
vi,Most Rated,Nhiều nhất đánh giá
vi,Move,hành động
vi,Move item,chuyển mục
vi,Move to,Chuyển tới
vi,Mr.,Ông.
vi,Mrs.,Bà.
vi,Ms.,Cô.
vi,Multiple top-level domains,Nhiều tên miền cấp cao
vi,Mutual link,liên kết lẫn nhau
vi,Mutual link head help,liên kết lẫn nhau giúp đỡ đầu
vi,My Shipping,My Vận Chuyển
vi,My account,Tài khoản của tôi
vi,My addons,addons của tôi
vi,My location,vị trí của tôi
vi,My profile,Thông tin của tôi
vi,My purchases,Sự thanh toán của tôi
vi,My shipping,vận chuyển của tôi
vi,MySQL cache,bộ nhớ cache MySQL
vi,MySQL server,máy chủ MySQL
vi,MySQL version,phiên bản MySQL
vi,N it.,N nó.
vi,N items found,N vật phẩm tìm thấy
vi,N items total,tổng N mục
vi,NOVEMBER,THÁNG 11
vi,Name,Tên
vi,Name asc,tên asc
vi,Name desc,tên desc
